CLIENTE_ID,CLIENTE,PRODUCTO,PRECIO,CANTIDAD,CIUDAD,VENDEDOR_ID,VENDEDOR,FECHA,ESTADO,VALOR_VENTA,COMISION,CATEGORIA
Cliente_3436,Sofía Castro,Balón,701796.91,1,Bucaramanga,Vendedor_180,Felipe Ramírez,2023-11-29T11:33,Cancelado,701796.91,29545.2,Deportes
Cliente_4258,Sara Ramírez,Abono,564652.6,2,Cartagena,Vendedor_122,Verónica Rodríguez,2023-12-26T00:41,En Proceso,1129305.2,72084.91,Jardín
Cliente_2695,Verónica Caro,Perfume,99174.86,5,Bogotá,Vendedor_039,Sofía Rodríguez,2023-08-04T13:06,Cerrado,495874.3,27711.88,Belleza
Cliente_3130,Laura Salazar,Rompecabezas,334682.98,5,Cúcuta,Vendedor_029,Felipe Méndez,2023-06-24T16:54,Cerrado,1673414.9,119396.23,Juguetes
Cliente_4069,Laura Guerrero,Arena,88871.59,5,Medellín,Vendedor_055,Óscar Ospina,2023-06-28T15:26,En Proceso,444357.95,35132.54,Mascotas
Cliente_3637,Jorge Gómez,Laptop,928401.22,2,Cúcuta,Vendedor_131,Ana Ramírez,2022-06-02T04:10,En Proceso,1856802.44,90807.65,Tecnología
Cliente_2676,Mónica Vargas,Bicicleta,884014.22,2,Manizales,Vendedor_073,Mónica Guerrero,2025-02-17T19:56,Cerrado,1768028.44,133662.66,Deportes
Cliente_2832,Valeria Castro,Arroz,79511.55,5,Santa Marta,Vendedor_132,Vanessa Ospina,2022-09-23T12:15,Abierto,397557.75,27375.27,Alimentos
Cliente_4972,Hugo Ibarra,Maquillaje,528406.72,1,Bogotá,Vendedor_176,Camila Ramírez,2023-12-17T00:33,Abierto,528406.72,19792.09,Belleza
Cliente_3786,Laura Caro,Galletas,72178.08,5,Cali,Vendedor_067,Nicolás Torres,2024-03-29T05:39,Cerrado,360890.4,25910.64,Alimentos
Cliente_1206,Óscar Gaviria,Carritos,394613.21,4,Bogotá,Vendedor_186,Sara Pérez,2023-08-09T15:56,Abierto,1578452.84,85355.41,Juguetes
Cliente_2269,Simón Cortés,Atún,137552.73,4,Bucaramanga,Vendedor_103,Jorge Caro,2023-12-18T00:13,Cerrado,550210.92,36015.73,Alimentos
Cliente_3711,Carolina Martínez,Maquillaje,501871.98,3,Santa Marta,Vendedor_161,Vanessa Cortés,2021-03-28T09:13,Cerrado,1505615.94,98061.64,Belleza
Cliente_2611,Valeria Vargas,Silla,1726989.97,5,Manizales,Vendedor_012,Camila Henao,2022-07-13T14:27,Cerrado,8634949.85,641561.92,Hogar
Cliente_2162,Daniela Rojas,Muñeco,414239.92,4,Manizales,Vendedor_056,Hugo Martínez,2023-03-04T14:23,Cancelado,1656959.68,112769.75,Juguetes
Cliente_3042,Carolina Henao,Muñeco,404809.08,1,Cúcuta,Vendedor_187,Felipe Cortés,2022-11-28T23:08,Cerrado,404809.08,28835.03,Juguetes
Cliente_1880,Noelia Ortega,Juguete,303200.78,3,Bogotá,Vendedor_178,Mónica Rojas,2025-05-25T10:01,Cerrado,909602.34,41883.18,Mascotas
Cliente_3391,Daniela López,Bicicleta,884014.22,5,Manizales,Vendedor_115,Jorge Rojas,2025-05-06T03:31,Cerrado,4420071.1,347668.99,Deportes
Cliente_3658,Óscar Moreno,Laptop,964988.59,1,Barranquilla,Vendedor_007,Viviana Torres,2024-06-12T08:24,Cerrado,964988.59,60871.1,Tecnología
Cliente_4491,Yolanda Salazar,Juguete,290996.02,4,Pereira,Vendedor_012,Camila Henao,2022-09-15T19:59,En Proceso,1163984.08,79947.76,Mascotas
Cliente_4778,Mónica Salazar,Chaqueta,627139.13,2,Manizales,Vendedor_085,Viviana Salazar,2021-04-01T02:04,Cerrado,1254278.26,91492.15,Ropa
Cliente_3558,Alejandro Martínez,Rompecabezas,341735.28,3,Pereira,Vendedor_180,Felipe Ramírez,2024-08-28T01:44,Cerrado,1025205.84,37101.34,Juguetes
Cliente_3778,Yolanda Sánchez,Manguera,526024.17,5,Bucaramanga,Vendedor_076,Felipe Méndez,2025-04-12T21:33,En Proceso,2630120.85,123143.69,Jardín
Cliente_3862,Valeria Martínez,Crema,477529.53,3,Pereira,Vendedor_177,Fernando Pérez,2023-05-16T16:22,Cerrado,1432588.59,102855.27,Belleza
Cliente_1651,Nicolás Henao,Muñeco,433765.86,1,Bucaramanga,Vendedor_108,Verónica Moreno,2025-01-01T13:08,Cerrado,433765.86,33009.19,Juguetes
Cliente_4578,Mónica Arango,Algodón,508157.89,1,Pereira,Vendedor_027,Jorge Rojas,2025-07-04T10:05,Cancelado,508157.89,34455.48,Salud
Cliente_2550,Sofía Méndez,Chaqueta,644685.58,4,Bucaramanga,Vendedor_113,Laura Salazar,2023-08-25T12:54,Abierto,2578742.32,139549.79,Ropa
Cliente_4338,Carolina Ospina,Mouse,1252146.76,5,Barranquilla,Vendedor_073,Mónica Guerrero,2022-01-06T12:18,Cerrado,6260733.8,266432.5,Tecnología
Cliente_1086,Viviana Molina,Monitor,3507728.87,2,Cali,Vendedor_046,Viviana Castaño,2021-02-09T14:42,Abierto,7015457.74,394629.14,Tecnología
Cliente_1552,Viviana Zapata,Pantalón,402712.15,5,Barranquilla,Vendedor_136,Daniela Rodríguez,2024-08-31T06:43,Abierto,2013560.75,100406.23,Ropa
Cliente_3102,Ana Ortega,Maquillaje,528406.72,3,Manizales,Vendedor_041,Viviana Bedoya,2023-09-22T09:00,Abierto,1585220.16,117752.59,Belleza
Cliente_2893,Jorge Quintero,Teclado,4310994.44,1,Cúcuta,Vendedor_182,Hugo Ramírez,2021-09-29T18:16,Cerrado,4310994.44,251603.65,Tecnología
Cliente_2013,Sara Zapata,Mesa,1193061.22,3,Medellín,Vendedor_161,Vanessa Cortés,2021-04-07T12:19,Cancelado,3579183.66,177539.38,Hogar
Cliente_1105,Lorena Gaviria,Arena,92282.19,5,Medellín,Vendedor_157,Mónica Naranjo,2025-09-11T01:05,Cerrado,461410.95,25342.53,Mascotas
Cliente_1141,Nicolás Ramírez,Arena,87213.85,2,Cartagena,Vendedor_016,Óscar Naranjo,2022-07-21T10:19,Abierto,174427.7,13374.83,Mascotas
Cliente_3635,Jorge Castro,Laptop,928401.22,5,Manizales,Vendedor_193,Laura Quintero,2022-08-02T06:57,En Proceso,4642006.1,281597.66,Tecnología
Cliente_0106,Luis Moreno,Maquillaje,542195.65,4,Medellín,Vendedor_099,Juan Arango,2024-01-17T21:53,Cancelado,2168782.6,89893.8,Belleza
Cliente_0598,Felipe Naranjo,Mouse,1252146.76,2,Barranquilla,Vendedor_147,Hugo Castro,2022-10-07T08:05,Abierto,2504293.52,137745.86,Tecnología
Cliente_4627,Andrés Castaño,Concentrado,297984.02,4,Bogotá,Vendedor_039,Sofía Rodríguez,2025-06-03T00:43,Cerrado,1191936.08,63509.83,Mascotas
Cliente_4896,Ana Mejía,Algodón,495415.18,3,Bogotá,Vendedor_154,Sofía Quintero,2024-04-18T21:39,Cerrado,1486245.54,67654.21,Salud
Cliente_0395,Viviana Zapata,Vitaminas,187478.05,1,Medellín,Vendedor_064,Daniela Henao,2022-09-25T13:59,Cerrado,187478.05,12526.34,Salud
Cliente_0712,Carolina Gaviria,Perfume,97970.74,5,Manizales,Vendedor_142,Sebastián Cortés,2022-04-17T09:55,Cerrado,489853.7,21266.68,Belleza
Cliente_1647,Juan Ospina,Manguera,526024.17,2,Cúcuta,Vendedor_056,Hugo Martínez,2025-03-01T12:31,Abierto,1052048.34,57470.72,Jardín
Cliente_2930,Ana Martínez,Rompecabezas,334682.98,3,Bucaramanga,Vendedor_187,Felipe Cortés,2023-11-13T04:26,Abierto,1004048.94,52263.09,Juguetes
Cliente_0953,Felipe Martínez,Manguera,526024.17,4,Medellín,Vendedor_142,Sebastián Cortés,2025-06-12T15:53,Cerrado,2104096.68,112239.11,Jardín
Cliente_4912,Andrés Gómez,Zapatos,466155.33,1,Santa Marta,Vendedor_091,Camila Salazar,2022-09-03T03:14,Cerrado,466155.33,27194.93,Ropa
Cliente_2471,Verónica Naranjo,Concentrado,285365.39,4,Cali,Vendedor_092,Lorena Quintero,2021-02-07T04:56,Cancelado,1141461.56,73241.72,Mascotas
Cliente_2686,Valeria Martínez,Perfume,101627.68,2,Medellín,Vendedor_001,Lorena Henao,2025-05-09T15:20,Cerrado,203255.36,7550.94,Belleza
Cliente_0975,Carolina Pérez,Algodón,470880.35,3,Medellín,Vendedor_060,Sebastián Mejía,2022-02-28T07:24,Cerrado,1412641.05,62744.23,Salud
Cliente_1539,Fernando Ramírez,Crema,505972.06,3,Barranquilla,Vendedor_158,Valeria Ibarra,2025-02-03T19:07,Cerrado,1517916.18,104192.56,Belleza
Cliente_3682,Yolanda Castaño,Alcohol,71542.56,4,Manizales,Vendedor_167,Juan López,2024-06-09T00:52,Cerrado,286170.24,21573.59,Salud
Cliente_3164,Daniela Ramírez,Mouse,1252146.76,1,Barranquilla,Vendedor_200,Lorena Torres,2022-02-14T18:53,Abierto,1252146.76,40360.26,Tecnología
Cliente_1125,Sergio Gómez,Laptop,964988.59,1,Bucaramanga,Vendedor_018,Lorena Ramírez,2024-08-31T02:21,Cerrado,964988.59,32489.5,Tecnología
Cliente_2208,Carolina Moreno,Monitor,3507728.87,3,Barranquilla,Vendedor_051,Carolina Sánchez,2021-05-25T05:30,Cerrado,10523186.61,807038.8,Tecnología
Cliente_0928,Luis Castro,Maquillaje,514968.47,1,Santa Marta,Vendedor_154,Sofía Quintero,2022-11-25T19:01,Cerrado,514968.47,19258.3,Belleza
Cliente_2038,Sebastián Bedoya,Arena,87213.85,2,Pereira,Vendedor_073,Mónica Guerrero,2022-09-23T09:23,Cerrado,174427.7,13773.59,Mascotas
Cliente_1085,Noelia Sánchez,Arroz,84114.06,4,Pereira,Vendedor_050,Nicolás Ortega,2024-03-07T03:24,Cerrado,336456.24,24026.71,Alimentos
Cliente_4899,Sebastián Henao,Cortinas,529341.68,5,Bucaramanga,Vendedor_057,Sergio Cortés,2023-08-04T00:42,Cerrado,2646708.4,95374.72,Hogar
Cliente_1488,Sofía Castaño,Alcohol,69491.69,4,Cartagena,Vendedor_184,Valeria Bedoya,2023-12-19T07:06,Cancelado,277966.76,9763.93,Salud
Cliente_2370,Noelia Ospina,Juguete,295008.69,2,Cúcuta,Vendedor_172,Sofía Sánchez,2023-04-22T22:28,Cancelado,590017.38,46531.63,Mascotas
Cliente_3210,Felipe Castro,Manguera,517614.32,5,Pereira,Vendedor_002,Sebastián Cortés,2024-07-31T22:07,Cerrado,2588071.6,110617.13,Jardín
Cliente_0206,Sebastián Castro,Zapatos,454485.08,3,Cúcuta,Vendedor_169,Alejandro Castaño,2021-10-11T00:23,Cerrado,1363455.24,77626.09,Ropa
Cliente_1049,Nicolás Gaviria,Camisa,711773.76,1,Bogotá,Vendedor_112,Hugo Ortega,2024-06-24T14:06,Abierto,711773.76,29760.53,Ropa
Cliente_4945,Luis Zapata,Teclado,4310994.44,4,Cúcuta,Vendedor_169,Alejandro Castaño,2021-03-30T10:39,Cerrado,17243977.76,1035220.23,Tecnología
Cliente_3485,Alejandro López,Lámpara,1339598.16,3,Santa Marta,Vendedor_125,Óscar Ospina,2021-06-01T19:40,Cerrado,4018794.48,289358.94,Hogar
Cliente_1210,Ana Castaño,Vitaminas,196292.65,2,Pereira,Vendedor_138,David Castro,2024-07-03T09:41,Cerrado,392585.3,24672.2,Salud
Cliente_2151,Simón Salazar,Proteína,860897.08,4,Santa Marta,Vendedor_116,Ana Rojas,2021-10-07T18:52,Cerrado,3443588.32,111334.08,Deportes
Cliente_4288,Vanessa Cortés,Concentrado,294777.99,4,Cartagena,Vendedor_147,Hugo Castro,2024-09-23T14:31,En Proceso,1179111.96,70463.1,Mascotas
Cliente_0986,Viviana Bedoya,Arena,85587.04,2,Cali,Vendedor_164,Jorge Rodríguez,2021-08-23T15:52,Cerrado,171174.08,10792.67,Mascotas
Cliente_1495,Sofía Torres,Bicicleta,845239.64,1,Pereira,Vendedor_102,Mónica Castro,2021-09-17T08:55,En Proceso,845239.64,33847.54,Deportes
Cliente_1201,Simón Guerrero,Galletas,73434.65,3,Pereira,Vendedor_023,Jorge Moreno,2025-07-07T14:59,Cancelado,220303.95,15004.0,Alimentos
Cliente_3325,Verónica Moreno,Abono,544029.67,1,Medellín,Vendedor_019,Laura López,2021-11-10T11:55,En Proceso,544029.67,33373.32,Jardín
Cliente_2637,Verónica Rojas,Televisor,610755.41,4,Cali,Vendedor_084,Yolanda Moreno,2025-06-04T03:26,Abierto,2443021.64,74456.85,Tecnología
Cliente_2504,Felipe Castro,Pantalón,386033.01,3,Cali,Vendedor_095,Ana Cortés,2022-09-08T11:29,Cancelado,1158099.03,89784.82,Ropa
Cliente_1894,Álvaro Molina,Alcohol,71542.56,2,Cartagena,Vendedor_173,Hugo Zapata,2024-11-10T19:47,Cerrado,143085.12,7480.34,Salud
Cliente_1640,Luis Pérez,Juguete,303200.78,3,Medellín,Vendedor_007,Viviana Torres,2025-07-19T22:11,Cancelado,909602.34,37856.69,Mascotas
Cliente_2569,Vanessa Arango,Juguete,287037.93,2,Manizales,Vendedor_178,Mónica Rojas,2021-07-26T08:36,Cerrado,574075.86,19696.48,Mascotas
Cliente_3996,Hugo Salazar,Celular,4997755.63,2,Medellín,Vendedor_012,Camila Henao,2022-08-08T06:28,Abierto,9995511.26,486995.77,Tecnología
Cliente_4063,Fernando Rojas,Sofá,146241.88,2,Santa Marta,Vendedor_100,Verónica Molina,2023-10-13T07:29,Abierto,292483.76,13275.39,Hogar
Cliente_3923,Yolanda Ramírez,Arroz,86514.28,4,Pereira,Vendedor_085,Viviana Salazar,2025-03-11T05:35,Cerrado,346057.12,15537.15,Alimentos
Cliente_0230,Sara Caro,Leche,49247.32,5,Barranquilla,Vendedor_112,Hugo Ortega,2021-11-28T00:34,Cerrado,246236.6,17152.86,Alimentos
Cliente_2451,Luis Zapata,Silla,1699661.12,4,Barranquilla,Vendedor_009,Sebastián Sánchez,2021-11-27T04:43,Cerrado,6798644.48,423528.75,Hogar
Cliente_1969,Noelia Henao,Muñeco,404809.08,2,Pereira,Vendedor_153,Fernando Gómez,2022-10-14T07:16,Cerrado,809618.16,29674.65,Juguetes
Cliente_4677,Hugo Guerrero,Lámpara,1339598.16,5,Bogotá,Vendedor_027,Jorge Rojas,2021-12-28T16:38,Cerrado,6697990.8,438073.42,Hogar
Cliente_2078,Laura Gómez,Concentrado,288469.05,1,Manizales,Vendedor_156,Noelia Rojas,2022-04-18T05:13,Cerrado,288469.05,19089.18,Mascotas
Cliente_1235,Lorena Vargas,Crema,450685.86,2,Cartagena,Vendedor_114,Ana Arango,2021-08-18T13:42,Cerrado,901371.72,50218.51,Belleza
Cliente_1255,Álvaro Henao,Pala,549429.62,1,Cali,Vendedor_178,Mónica Rojas,2025-01-05T13:11,Cerrado,549429.62,43838.08,Jardín
Cliente_0974,Carolina Sánchez,Galletas,72178.08,5,Cúcuta,Vendedor_196,Felipe Ramírez,2024-11-09T13:57,Cerrado,360890.4,15941.96,Alimentos
Cliente_2210,Óscar Salazar,Proteína,860897.08,1,Pereira,Vendedor_169,Alejandro Castaño,2021-09-13T09:21,Cerrado,860897.08,28343.13,Deportes
Cliente_1321,Lorena Torres,Manguera,509338.92,3,Medellín,Vendedor_091,Camila Salazar,2023-08-07T23:10,Cerrado,1528016.76,48041.32,Jardín
Cliente_2834,David Méndez,Atún,141191.72,1,Pereira,Vendedor_083,Viviana Ramírez,2024-02-17T10:40,Cerrado,141191.72,6498.69,Alimentos
Cliente_1155,Lorena Ospina,Pala,535707.7,2,Bucaramanga,Vendedor_133,Hugo Naranjo,2024-01-15T12:18,Cerrado,1071415.4,58816.31,Jardín
Cliente_2925,Viviana Castro,Tablet,1406280.03,4,Manizales,Vendedor_130,Vanessa Bedoya,2025-10-06T12:37,En Proceso,5625120.12,190756.56,Tecnología
Cliente_3079,Hugo Arango,Televisor,601357.59,5,Bucaramanga,Vendedor_159,Sebastián Zapata,2024-02-08T18:10,Cerrado,3006787.95,175265.46,Tecnología
Cliente_3350,Ana Gómez,Concentrado,294777.99,1,Santa Marta,Vendedor_097,Sara Moreno,2024-04-29T17:06,Cerrado,294777.99,22121.18,Mascotas
Cliente_4413,Camila Caro,Manguera,493182.92,1,Santa Marta,Vendedor_093,Sofía Rodríguez,2021-02-28T02:38,Cerrado,493182.92,34445.44,Jardín
Cliente_0384,Sofía López,Monitor,3507728.87,2,Bogotá,Vendedor_024,Alejandro Méndez,2021-05-21T02:02,Cancelado,7015457.74,446347.47,Tecnología
Cliente_0265,Sergio Quintero,Vitaminas,191834.73,5,Bucaramanga,Vendedor_034,Álvaro Moreno,2023-12-31T06:32,Cerrado,959173.65,60510.99,Salud
Cliente_2301,Sara Rojas,Mouse,1290652.37,1,Cali,Vendedor_165,Fernando Gómez,2025-05-25T01:52,Cerrado,1290652.37,85847.78,Tecnología
Cliente_2581,Jorge Zapata,Muñeco,404809.08,1,Bucaramanga,Vendedor_198,Sergio Vargas,2022-12-07T11:54,Cerrado,404809.08,22147.23,Juguetes
Cliente_3789,Andrés Bedoya,Juguete,299076.69,3,Medellín,Vendedor_121,Nicolás Castaño,2024-02-11T23:09,Cerrado,897230.07,44942.25,Mascotas
Cliente_1135,Juan Bedoya,Muñeco,404809.08,2,Cartagena,Vendedor_069,Sebastián Rodríguez,2022-01-07T09:47,Cerrado,809618.16,36702.24,Juguetes
Cliente_2276,Sara Méndez,Muñeco,414239.92,1,Medellín,Vendedor_012,Camila Henao,2023-03-18T18:11,En Proceso,414239.92,14490.49,Juguetes
Cliente_3057,Simón Guerrero,Balón,712004.39,3,Pereira,Vendedor_009,Sebastián Sánchez,2024-08-21T06:34,En Proceso,2136013.17,124119.73,Deportes
Cliente_3283,Óscar Caro,Concentrado,294777.99,4,Bucaramanga,Vendedor_136,Daniela Rodríguez,2024-03-12T08:04,Cerrado,1179111.96,63230.95,Mascotas
Cliente_2716,Hugo Sánchez,Aceite,172426.59,1,Santa Marta,Vendedor_129,Felipe Gaviria,2021-07-21T21:23,Cerrado,172426.59,6197.9,Alimentos
Cliente_2953,Sofía Martínez,Pantalón,411320.06,4,Cúcuta,Vendedor_057,Sergio Cortés,2025-04-04T03:36,Cerrado,1645280.24,71427.35,Ropa
Cliente_0821,Valeria Castro,Atún,144926.98,1,Pereira,Vendedor_038,Ana Cortés,2025-06-28T04:10,En Proceso,144926.98,10052.16,Alimentos
Cliente_2324,Nicolás Rojas,Camisa,696020.52,4,Bucaramanga,Vendedor_014,Vanessa Cortés,2023-04-24T13:27,En Proceso,2784082.08,119103.6,Ropa
Cliente_2708,Felipe Gómez,Algodón,470880.35,2,Manizales,Vendedor_137,Carolina Ospina,2022-08-26T10:44,Cerrado,941760.7,48299.1,Salud
Cliente_0395,Viviana Zapata,Chaqueta,644685.58,2,Pereira,Vendedor_122,Verónica Rodríguez,2023-07-29T09:01,Cerrado,1289371.16,49080.41,Ropa
Cliente_4844,Sergio Ortega,Televisor,601357.59,1,Medellín,Vendedor_067,Nicolás Torres,2024-11-17T19:35,Cerrado,601357.59,23147.66,Tecnología
Cliente_3167,Sebastián Zapata,Pesas,1052265.73,5,Barranquilla,Vendedor_147,Hugo Castro,2023-03-11T22:14,Cancelado,5261328.65,356809.03,Deportes
Cliente_3589,Carolina Ospina,Concentrado,285365.39,3,Santa Marta,Vendedor_170,Laura Rojas,2021-02-23T06:43,Cerrado,856096.17,28536.86,Mascotas
Cliente_2673,Óscar Mejía,Maquillaje,501871.98,4,Barranquilla,Vendedor_104,Sara Mejía,2021-05-09T08:11,Cerrado,2007487.92,88833.96,Belleza
Cliente_4654,Mónica Rodríguez,Crema,491545.12,2,Bogotá,Vendedor_053,Hugo López,2024-12-05T20:41,Cerrado,983090.24,77705.64,Belleza
Cliente_0029,Sebastián Bedoya,Zapatos,490402.53,1,Cúcuta,Vendedor_002,Sebastián Cortés,2024-10-23T12:57,Cerrado,490402.53,26381.03,Ropa
Cliente_4791,David Mejía,Aceite,185113.09,1,Santa Marta,Vendedor_160,Álvaro López,2024-09-26T22:58,Cancelado,185113.09,11164.29,Alimentos
Cliente_1035,Verónica Cortés,Maquillaje,501871.98,3,Pereira,Vendedor_116,Ana Rojas,2021-08-12T11:54,Cerrado,1505615.94,93407.63,Belleza
Cliente_4423,Fernando Guerrero,Manguera,493182.92,2,Pereira,Vendedor_070,Viviana Moreno,2021-10-29T18:08,Cerrado,986365.84,39264.2,Jardín
Cliente_0307,Laura Guerrero,Algodón,470880.35,4,Barranquilla,Vendedor_002,Sebastián Cortés,2022-11-29T14:23,Abierto,1883521.4,91288.83,Salud
Cliente_1565,Nicolás Rojas,Pala,509283.39,4,Barranquilla,Vendedor_163,Fernando Guerrero,2022-02-13T03:36,Abierto,2037133.56,101928.65,Jardín
Cliente_2852,Álvaro Castro,Muñeco,404809.08,2,Santa Marta,Vendedor_186,Sara Pérez,2022-11-15T21:40,Abierto,809618.16,33626.81,Juguetes
Cliente_3289,Sebastián Torres,Alcohol,69491.69,3,Cúcuta,Vendedor_097,Sara Moreno,2023-09-15T09:13,Cancelado,208475.07,8693.24,Salud
Cliente_0076,Viviana Ortega,Teclado,4374274.62,2,Bucaramanga,Vendedor_054,Álvaro Castaño,2022-05-11T02:41,Cerrado,8748549.24,528355.21,Tecnología
Cliente_1795,Noelia Ramírez,Proteína,860897.08,4,Barranquilla,Vendedor_124,Camila Pérez,2021-08-07T07:34,Cerrado,3443588.32,121984.91,Deportes
Cliente_4213,Laura Sánchez,Pesas,1032218.06,4,Medellín,Vendedor_175,Viviana Moreno,2022-12-13T15:10,Cerrado,4128872.24,150527.42,Deportes
Cliente_0916,Daniela Henao,Celular,5280134.62,4,Bogotá,Vendedor_118,Ana Ramírez,2024-07-01T12:43,Abierto,21120538.48,1239038.55,Tecnología
Cliente_4738,Óscar Rodríguez,Lámpara,1411959.96,1,Bucaramanga,Vendedor_003,Yolanda Cortés,2023-12-29T15:21,En Proceso,1411959.96,74081.17,Hogar
Cliente_3552,Luis Henao,Arena,87213.85,2,Cartagena,Vendedor_040,Hugo Molina,2022-07-23T08:21,Cerrado,174427.7,10569.74,Mascotas
Cliente_4878,Mónica Ramírez,Bicicleta,854770.85,5,Pereira,Vendedor_020,Luis Ibarra,2022-07-05T12:47,Abierto,4273854.25,133976.68,Deportes
Cliente_4517,Viviana Caro,Sofá,146241.88,2,Cúcuta,Vendedor_083,Viviana Ramírez,2023-10-29T23:00,Abierto,292483.76,19083.33,Hogar
Cliente_1133,Yolanda Arango,Arroz,77305.61,1,Barranquilla,Vendedor_091,Camila Salazar,2021-11-02T00:01,En Proceso,77305.61,5604.23,Alimentos
Cliente_4706,Noelia Ramírez,Atún,144926.98,1,Medellín,Vendedor_108,Verónica Moreno,2025-01-13T21:17,Cerrado,144926.98,8145.91,Alimentos
Cliente_2476,Laura Gómez,Mesa,1270101.35,1,Cúcuta,Vendedor_152,Sergio Cortés,2025-03-18T01:00,Cerrado,1270101.35,91500.66,Hogar
Cliente_1293,Lorena Torres,Cortinas,505154.0,4,Manizales,Vendedor_023,Jorge Moreno,2021-02-14T22:27,Abierto,2020616.0,100996.72,Hogar
Cliente_4456,Nicolás Bedoya,Arena,92282.19,1,Cartagena,Vendedor_189,Carolina Sánchez,2025-09-13T10:22,Cancelado,92282.19,3132.63,Mascotas
Cliente_2353,Sebastián Quintero,Vitaminas,183220.32,3,Bogotá,Vendedor_053,Hugo López,2021-02-11T09:48,Abierto,549660.96,26865.89,Salud
Cliente_3437,Juan Mejía,Zapatos,478125.25,2,Bucaramanga,Vendedor_105,Mónica Martínez,2023-03-22T18:37,Cancelado,956250.5,50029.51,Ropa
Cliente_3051,Viviana Bedoya,Abono,575255.41,1,Pereira,Vendedor_043,Yolanda Mejía,2024-03-25T19:53,Cerrado,575255.41,42152.92,Jardín
Cliente_1494,Álvaro Guerrero,Muñeco,404809.08,5,Cúcuta,Vendedor_072,Verónica Moreno,2022-08-02T04:06,Abierto,2024045.4,94595.43,Juguetes
Cliente_4915,Sofía Naranjo,Algodón,459072.42,4,Cartagena,Vendedor_167,Juan López,2021-12-27T00:09,Cerrado,1836289.68,84019.51,Salud
Cliente_4170,Lorena Quintero,Mouse,1239568.55,5,Bucaramanga,Vendedor_009,Sebastián Sánchez,2021-03-25T22:45,Cerrado,6197842.75,461124.9,Tecnología
Cliente_2647,Yolanda López,Muñeco,423890.47,5,Barranquilla,Vendedor_097,Sara Moreno,2024-07-10T00:47,Cerrado,2119452.35,90179.09,Juguetes
Cliente_2870,Valeria Vargas,Tablet,1308547.96,5,Bucaramanga,Vendedor_117,Verónica Salazar,2021-03-07T03:41,Cerrado,6542739.8,406450.22,Tecnología
Cliente_0348,Valeria Moreno,Monitor,3598066.26,4,Bogotá,Vendedor_114,Ana Arango,2023-05-07T02:16,Cerrado,14392265.04,666817.9,Tecnología
Cliente_3650,Carolina Salazar,Zapatos,466155.33,3,Medellín,Vendedor_077,Fernando Rodríguez,2022-11-26T14:46,Abierto,1398465.99,108482.91,Ropa
Cliente_4550,Jorge Bedoya,Arena,92282.19,4,Manizales,Vendedor_076,Felipe Méndez,2025-09-07T20:40,Cancelado,369128.76,14573.66,Mascotas
Cliente_4848,Andrés Molina,Teclado,4569743.16,3,Barranquilla,Vendedor_182,Hugo Ramírez,2025-07-03T16:01,Cerrado,13709229.48,907508.69,Tecnología
Cliente_2800,Felipe Rojas,Galletas,72178.08,1,Cúcuta,Vendedor_049,Yolanda Salazar,2024-12-16T08:50,Cerrado,72178.08,4150.47,Alimentos
Cliente_4988,Mónica Ospina,Aceite,185113.09,2,Barranquilla,Vendedor_097,Sara Moreno,2024-07-15T21:25,Cerrado,370226.18,29223.95,Alimentos
Cliente_3992,Andrés Naranjo,Bicicleta,864409.55,3,Santa Marta,Vendedor_073,Mónica Guerrero,2023-08-18T20:30,Cerrado,2593228.65,206687.64,Deportes
Cliente_2525,Jorge López,Muñeco,404809.08,1,Medellín,Vendedor_154,Sofía Quintero,2022-09-10T12:11,Cerrado,404809.08,28209.08,Juguetes
Cliente_4002,Yolanda Méndez,Proteína,860897.08,5,Medellín,Vendedor_162,Yolanda Salazar,2021-10-22T15:50,Cerrado,4304485.4,151400.82,Deportes
Cliente_0784,Simón Ortega,Arroz,86514.28,5,Cartagena,Vendedor_170,Laura Rojas,2025-09-08T12:08,En Proceso,432571.4,23121.09,Alimentos
Cliente_3379,Carolina Vargas,Lámpara,1375303.23,3,Cúcuta,Vendedor_017,Álvaro Cortés,2022-11-12T11:52,Cerrado,4125909.69,300059.46,Hogar
Cliente_3098,Sofía Ortega,Silla,1754758.25,3,Medellín,Vendedor_020,Luis Ibarra,2023-01-29T01:03,Abierto,5264274.75,325985.82,Hogar
Cliente_2466,Sofía Ramírez,Lámpara,1339598.16,5,Cartagena,Vendedor_076,Felipe Méndez,2021-09-07T15:35,Abierto,6697990.8,495306.17,Hogar
Cliente_3220,Luis Ibarra,Crema,463913.58,3,Cali,Vendedor_089,Luis Mejía,2022-05-05T08:52,Cerrado,1391740.74,97377.75,Belleza
Cliente_4261,Fernando Méndez,Chaqueta,653642.05,4,Manizales,Vendedor_013,Hugo Arango,2024-01-27T23:18,Cerrado,2614568.2,119349.87,Ropa
Cliente_2861,Carolina Ramírez,Chaqueta,644685.58,3,Cartagena,Vendedor_179,Nicolás Ramírez,2023-01-24T19:01,Cerrado,1934056.74,76885.08,Ropa
Cliente_1896,Vanessa Méndez,Alcohol,69491.69,2,Pereira,Vendedor_180,Felipe Ramírez,2023-11-02T19:30,Cerrado,138983.38,6411.05,Salud
